Request Rate,Payload Size,Unique IPs,Label
1653,8827,10,1
1445,3339,9,1
46,2417,46,1
1845,4142,40,1
600,7585,43,1
720,475,42,1
1913,356,18,1
1293,549,36,1
601,9185,36,1
381,3312,12,0
118,9476,40,1
1590,6275,3,1
1977,6043,18,1
116,8126,7,0
1654,7546,31,1
260,1408,1,0
1099,9208,31,1
1504,8439,13,1
305,4116,29,0
7,4040,3,0
366,6813,29,0
1658,4171,35,1
523,8207,15,0
1372,6012,21,1
1462,542,19,1
1239,3044,28,1
429,4036,4,0
791,498,45,1
1522,9443,13,1
1564,3095,15,1
747,6429,48,1
367,2316,39,1
313,1807,32,1
538,5866,3,0
921,5777,30,0
1078,2668,20,1
1565,7738,2,1
1491,260,25,1
865,8167,11,0
1188,4004,1,1
782,3673,48,1
334,1925,49,1
1571,9915,48,1
798,5682,10,0
348,1276,17,0
273,5018,30,0
963,4980,35,1
720,3320,19,0
1774,7920,46,1
1438,230,34,1
500,6759,32,1
1117,3662,12,1
685,1599,43,1
79,7530,17,0
622,7805,6,0
1241,7726,13,1
947,6779,39,1
358,2888,22,0
618,4976,11,0
507,3808,7,0
1583,9999,45,1
1205,1869,45,1
576,9610,21,0
1270,6831,1,1
244,3144,30,0
506,475,19,0
422,6447,47,1
1344,3136,46,1
1111,8952,29,1
217,6318,35,1
1514,9695,20,1
1543,840,36,1
1302,8595,39,1
1873,1185,1,1
1746,1310,23,1
1009,8520,31,1
1193,3219,35,1
330,367,47,1
650,2874,45,1
1465,4449,22,1
391,5065,46,1
1520,8225,7,1
381,3559,33,1
1330,1089,45,1
742,1037,36,1
820,6754,44,1
673,7089,7,0
513,8731,27,0
1772,7442,2,1
949,6123,17,0
1212,2458,1,1
930,3445,46,1
1540,6460,30,1
913,4916,22,0
644,3843,28,0
427,7259,33,1
502,618,26,0
730,368,35,1
1284,5544,11,1
1537,5575,7,1
71,4285,28,0
478,5261,25,0
1202,9680,41,1
457,9986,31,1
189,9681,3,0
291,3965,33,1
1544,8111,34,1
1789,2435,21,1
920,3774,37,1
292,4676,49,1
1970,600,19,1
756,9953,37,1
1659,8183,21,1
1835,8394,14,1
1307,5643,10,1
1568,2846,7,1
1870,3376,29,1
377,3185,40,1
1682,5835,8,1
1180,7896,39,1
508,6713,13,0
1437,1427,46,1
528,7872,19,0
1379,9971,11,1
559,3846,2,0
1787,5784,49,1
1211,2662,6,1
1055,4263,29,1
260,3417,41,1
421,2536,5,0
1553,5869,41,1
1575,8599,30,1
304,6018,39,1
942,1189,36,1
1968,4655,27,1
1063,2494,18,1
1513,6568,49,1
1668,4104,36,1
542,766,16,0
1694,5818,5,1
1302,5252,9,1
1227,2334,34,1
1090,6435,34,1
108,1336,36,1
268,1723,31,1
222,1474,20,0
1828,7375,17,1
1554,6459,20,1
1114,276,28,1
693,9645,21,0
255,6804,19,0
1479,3028,3,1
253,8917,30,0
257,7717,5,0
383,7714,42,1
442,3815,6,0
1882,4374,3,1
599,8686,49,1
1114,9460,42,1
1773,5071,24,1
390,8489,44,1
582,1068,1,0
1068,3255,36,1
1736,4864,15,1
1688,2604,41,1
598,7743,38,1
19,9568,44,1
1125,6106,18,1
1938,8062,23,1
607,8043,47,1
1790,1369,29,1
1381,1464,41,1
1566,6816,22,1
1785,1023,24,1
1962,570,45,1
33,6697,48,1
1994,3054,13,1
1253,1248,33,1
1548,3186,22,1
1654,9251,35,1
862,729,17,0
155,7507,22,0
1447,874,5,1
905,8651,25,0
1270,8809,6,1
405,1443,17,0
844,7498,31,1
1783,7297,17,1
1565,5116,33,1
1185,7897,39,1
747,2999,48,1
1726,1034,37,1
1141,2086,48,1
271,5096,4,0
770,6642,43,1
1716,5565,14,1
1511,6411,13,1
1909,8668,27,1
172,1605,24,0
1974,5463,27,1
274,1110,8,0
259,3577,47,1
1159,7841,39,1
1707,9522,21,1
1746,9469,41,1
1772,3957,11,1
422,9964,31,1
1445,3939,27,1
1210,4368,42,1
1953,2653,46,1
364,4489,48,1
1979,651,27,1
1631,5666,8,1
378,9331,33,1
1547,5858,12,1
580,9176,35,1
891,3151,34,1
722,5422,16,0
1220,2655,36,1
881,1189,2,0
1122,558,12,1
605,4821,27,0
22,6404,17,0
1474,2020,20,1
1196,7794,21,1
383,5768,30,0
134,6398,42,1
1450,6729,20,1
1049,5246,8,1
503,1103,18,0
1209,3183,18,1
1109,2689,18,1
1591,4410,2,1
1787,2341,12,1
144,5866,32,1
1887,7811,42,1
1934,5080,8,1
1703,1038,10,1
1436,4401,11,1
224,4070,14,0
220,4099,26,0
179,4750,47,1
1655,6727,30,1
433,3508,42,1
265,9062,4,0
954,348,39,1
429,8664,11,0
1686,6050,24,1
416,3026,22,0
1477,8075,3,1
727,3957,37,1
197,5030,2,0
1578,7114,12,1
1077,8993,21,1
480,7066,5,0
1467,9233,7,1
1354,6687,4,1
1275,6596,43,1
1831,5191,41,1
890,9085,36,1
1807,777,22,1
1991,6009,29,1
925,1661,9,0
123,4153,26,0
1903,8744,12,1
1411,3756,48,1
1363,5334,1,1
778,4246,8,0
348,5588,33,1
29,8181,4,0
975,309,14,0
35,5083,29,0
1542,7241,14,1
1420,5045,9,1
623,8080,9,0
1318,4066,26,1
589,8918,49,1
1373,9750,47,1
1171,2924,42,1
1091,1350,17,1
904,4858,41,1
520,4463,4,0
122,2263,46,1
340,9915,3,0
175,1953,29,0
1924,853,25,1
1715,5548,21,1
597,1968,12,0
451,281,1,0
557,1613,1,0
1160,9194,45,1
1879,3444,46,1
1040,5338,48,1
1357,7189,7,1
1219,6501,10,1
1520,2656,15,1
9,6198,40,1
1852,5380,11,1
334,4344,46,1
1357,2264,45,1
1017,6701,23,1
327,2121,13,0
15,2921,27,0
839,6038,41,1
1638,6232,17,1
226,9862,13,0
1449,6069,12,1
1814,6268,29,1
1432,813,21,1
113,7303,20,0
1452,3645,20,1
1,8514,31,1
266,963,8,0
1515,4725,24,1
1232,5407,11,1
1646,1525,39,1
1736,2404,33,1
952,753,42,1
1393,9451,15,1
306,8229,4,0
12,6834,1,0
1369,543,32,1
1489,7559,11,1
1724,4769,30,1
1690,5206,37,1
1518,4536,19,1
1392,2957,36,1
1870,9572,34,1
937,3139,7,0
420,8391,45,1
889,2837,20,0
1815,7056,12,1
171,5339,32,1
134,1707,2,0
965,3053,22,0
1451,6033,41,1
1049,4782,48,1
1554,6433,40,1
1214,7492,24,1
1165,9147,31,1
1579,6709,4,1
1870,5025,24,1
1820,9678,43,1
658,7350,17,0
1339,5883,40,1
1468,6823,19,1
1343,284,40,1
1465,621,38,1
1116,1348,34,1
179,9950,47,1
1080,1102,33,1
1179,6366,6,1
1696,6544,36,1
111,7117,13,0
137,8685,47,1
232,1717,9,0
992,760,35,1
468,5624,34,1
732,7716,16,0
481,5350,18,0
1092,7612,18,1
814,7005,38,1
1273,419,43,1
994,8875,32,1
323,3700,7,0
922,6060,23,0
904,5379,23,0
1542,8873,46,1
1816,1867,18,1
1456,9848,7,1
1511,1898,42,1
606,9290,40,1
429,9049,24,0
1293,382,14,1
1733,6437,5,1
1561,5266,46,1
148,7221,22,0
1142,7509,22,1
850,5589,10,0
367,4996,26,0
850,230,15,0
1090,1393,38,1
1994,6159,41,1
813,7057,42,1
1394,160,49,1
175,2311,1,0
1855,9840,14,1
588,6376,36,1
495,5463,31,1
973,8252,28,0
1138,8073,34,1
1135,137,35,1
1785,6090,39,1
1463,5538,23,1
1739,7777,46,1
1171,573,44,1
35,158,19,0
999,2736,18,0
1333,2714,15,1
538,7396,1,0
750,5099,25,0
1038,9703,26,1
374,8376,35,1
557,9825,15,0
1452,3897,4,1
1752,2774,15,1
233,6536,42,1
705,3220,38,1
563,9382,45,1
939,2176,39,1
887,3290,1,0
726,4887,22,0
1687,6156,11,1
1464,7594,46,1
1526,9500,38,1
1299,3677,37,1
1874,4841,26,1
76,6932,27,0
439,2681,13,0
1756,3887,7,1
1884,8807,8,1
1980,7203,46,1
699,1032,23,0
1313,1763,26,1
915,8848,44,1
1564,8014,27,1
891,9963,9,0
692,9284,46,1
253,9920,38,1
1150,9983,47,1
1201,4952,13,1
1061,1204,7,1
410,1370,11,0
1635,9701,10,1
1634,3746,33,1
127,5187,39,1
1507,9622,3,1
1192,4823,41,1
592,2154,29,0
294,9245,37,1
1869,6758,45,1
1662,1942,16,1
1367,2902,16,1
1020,7835,44,1
310,8301,43,1
662,8413,49,1
528,6205,7,0
540,2660,15,0
419,3137,38,1
444,8732,6,0
685,2849,18,0
1582,690,19,1
840,1468,2,0
236,1461,3,0
1463,8228,46,1
214,3873,25,0
85,2164,36,1
794,2515,49,1
1768,3051,28,1
85,5716,38,1
1945,8075,28,1
1513,7201,32,1
65,9868,41,1
1670,5103,36,1
663,8406,39,1
627,6343,36,1
64,6681,43,1
1367,9660,23,1
939,8430,2,0
1899,5023,10,1
919,6567,6,0
1376,5041,8,1
1182,6537,15,1
1613,6176,45,1
491,5748,29,0
1682,8101,28,1
1879,1415,22,1
1487,173,34,1
1249,8775,20,1
1941,1649,33,1
313,1459,15,0
615,1996,7,0
919,6759,24,0
1883,5346,26,1
813,7067,10,0
940,6761,15,0
1490,610,37,1
1112,8714,24,1
1907,2532,11,1
1327,2006,40,1
680,9250,21,0
435,9116,40,1
682,164,38,1
1159,5028,15,1
1074,4810,15,1
1456,6224,37,1
340,7937,45,1
347,900,14,0
646,6163,43,1
1371,8569,21,1
649,6209,44,1
245,6759,20,0
109,1338,33,1
1849,6682,3,1
1823,4623,40,1
533,5720,23,0
1114,1586,44,1
296,4781,47,1
112,4570,23,0
1837,5719,27,1
1613,8384,35,1
1201,7277,25,1
343,5541,32,1
1684,1940,22,1
101,5497,8,0
1782,1721,38,1
629,1661,18,0
1628,5949,28,1
1425,1516,28,1
28,4290,11,0
937,5154,12,0
1986,1230,2,1
1561,9705,37,1
58,3697,4,0
1522,2218,41,1
297,763,45,1
134,2734,45,1
1355,2874,47,1
249,6294,34,1
1021,4069,23,1
550,3590,13,0
902,9863,7,0
1965,1623,32,1
1099,8153,23,1
1678,1087,49,1
834,8015,8,0
1192,6503,47,1
771,5421,47,1
1527,3945,37,1
1909,6401,34,1
1379,198,48,1
1249,2388,29,1
1688,9806,37,1
1555,4397,23,1
146,8925,38,1
1984,7896,29,1
1265,7363,44,1
1908,8870,5,1
893,4059,40,1
344,7485,11,0
1773,8564,14,1
1059,5438,49,1
702,4981,42,1
1,4054,2,0
153,4027,35,1
429,8744,45,1
1969,9467,49,1
508,5011,35,1
1150,513,42,1
491,1650,28,0
1506,4626,8,1
345,7241,32,1
1936,6671,4,1
1762,2046,45,1
221,5303,7,0
1939,291,39,1
1943,140,48,1
723,5992,27,0
1049,9624,37,1
528,3549,17,0
1206,8427,10,1
1523,6009,4,1
841,2041,23,0
1665,9857,14,1
1066,4321,5,1
1939,7624,2,1
481,6643,46,1
930,6322,24,0
1872,8680,18,1
1772,1658,27,1
872,2221,24,0
1463,1128,29,1
1426,8373,11,1
1570,5756,48,1
345,9067,18,0
1917,3138,48,1
45,1978,4,0
1670,2371,33,1
21,1707,14,0
1658,3239,44,1
1094,705,42,1
1888,4835,32,1
873,3765,4,0
48,5952,20,0
1515,5562,21,1
551,2244,3,0
287,4370,25,0
1002,8207,4,1
1034,1476,47,1
542,3562,11,0
756,447,16,0
274,100,36,1
956,162,6,0
600,1883,31,1
1780,8517,40,1
381,6666,13,0
1353,1142,23,1
479,9136,4,0
15,1334,37,1
516,2084,42,1
191,9570,37,1
1192,1694,44,1
1545,6357,33,1
621,2052,42,1
1161,1795,29,1
154,1054,37,1
1412,3391,19,1
1233,8648,20,1
272,1068,32,1
143,341,44,1
1635,4334,16,1
1913,8438,5,1
1844,7449,49,1
1093,5261,46,1
247,8834,12,0
1285,8983,45,1
788,1125,21,0
79,3459,14,0
1682,5357,37,1
623,5836,22,0
1794,7779,30,1
1629,3051,23,1
525,9021,5,0
772,7489,29,0
938,2655,30,0
1645,1250,18,1
1354,1835,46,1
1213,8031,1,1
1119,1138,39,1
617,6469,17,0
1032,7227,3,1
67,3012,42,1
1520,4940,7,1
191,1342,27,0
1390,9064,28,1
768,8198,44,1
521,3512,31,1
990,2599,15,0
1141,7260,48,1
267,6210,8,0
1635,3645,6,1
485,1313,28,0
1533,518,4,1
1322,5060,30,1
1933,888,43,1
1188,1971,17,1
376,2125,34,1
653,6364,6,0
1292,2546,36,1
549,7529,35,1
1098,4923,39,1
1532,8852,39,1
73,2751,16,0
308,639,2,0
199,6599,8,0
1154,4855,15,1
1782,6059,27,1
1848,3389,16,1
572,5646,1,0
791,2858,10,0
1639,5411,7,1
1832,4207,48,1
1856,1995,10,1
1511,2600,12,1
1877,2929,17,1
1175,147,45,1
1693,2464,12,1
1230,5766,15,1
179,6558,46,1
197,9045,32,1
735,8277,32,1
89,7730,26,0
799,8031,14,0
1458,7158,26,1
788,2902,5,0
748,8694,38,1
1207,2186,46,1
209,6824,4,0
493,6255,28,0
1154,1249,1,1
665,162,13,0
1037,3253,43,1
1658,9300,3,1
871,6038,49,1
732,9614,25,0
1130,851,42,1
1399,7876,16,1
1606,8949,21,1
1731,9952,13,1
698,800,44,1
1123,9372,36,1
594,1640,8,0
1611,3132,44,1
886,6267,19,0
852,6464,47,1
1216,2083,16,1
325,8606,12,0
979,5896,20,0
1750,7748,18,1
1851,7994,12,1
956,2414,48,1
1491,8059,25,1
894,1749,11,0
1391,7800,22,1
1342,7000,46,1
144,3900,34,1
384,2578,13,0
216,7154,46,1
1385,6159,38,1
324,8533,12,0
1039,6309,39,1
217,7215,36,1
1516,2356,28,1
951,3468,27,0
1571,7487,39,1
183,8658,13,0
270,2927,43,1
945,9544,40,1
1491,2587,27,1
870,3703,31,1
1636,3621,2,1
1543,4617,18,1
1566,1743,26,1
467,1312,42,1
305,7445,31,1
1168,4803,38,1
111,5534,22,0
1014,119,36,1
232,775,19,0
1715,4577,14,1
1608,708,14,1
1746,6386,29,1
1756,161,17,1
1616,9557,37,1
1524,1254,9,1
595,9920,1,0
1578,9918,4,1
1297,3816,7,1
1727,5342,11,1
173,5659,14,0
973,5122,42,1
1031,6585,19,1
1179,1542,40,1
1546,1753,3,1
546,2602,8,0
548,3369,29,0
1945,381,37,1
518,9316,43,1
1944,3503,9,1
914,1335,19,0
215,4860,12,0
134,7040,27,0
285,885,37,1
1150,9959,48,1
1945,3294,25,1
1463,4889,45,1
1873,3875,38,1
686,5450,48,1
1176,633,17,1
331,8693,44,1
1562,3763,33,1
1407,229,39,1
1139,3059,14,1
894,1958,28,0
1506,3749,18,1
1308,3197,33,1
899,3612,42,1
1099,4960,15,1
1190,9512,11,1
1213,8933,36,1
78,823,15,0
947,837,48,1
1626,1399,30,1
688,3580,15,0
21,439,49,1
566,252,23,0
1208,5784,43,1
1895,9713,48,1
1246,3151,15,1
827,526,29,0
1352,7246,11,1
179,8225,45,1
1812,6447,18,1
1136,9427,40,1
1760,2472,31,1
1750,8226,9,1
1083,1049,22,1
1351,7795,11,1
905,1473,17,0
1645,7182,33,1
1921,9248,11,1
669,9993,39,1
191,2582,8,0
1224,7693,4,1
1336,9595,36,1
708,470,19,0
1059,7937,24,1
379,2396,41,1
387,7134,49,1
1782,6424,18,1
237,7242,33,1
616,7128,46,1
1543,6579,36,1
283,4245,10,0
1,4121,14,0
1755,2464,7,1
464,5330,12,0
1254,6070,22,1
967,9054,27,0
172,7400,48,1
1111,6855,37,1
1577,1104,11,1
1147,7157,36,1
843,3855,13,0
1322,2946,32,1
1909,6362,8,1
1953,8641,7,1
690,3064,43,1
575,8978,43,1
1508,4737,17,1
165,2855,22,0
1723,3724,46,1
383,2832,34,1
209,6573,20,0
1763,6451,8,1
1456,1793,22,1
1413,784,27,1
1584,3019,34,1
224,7266,21,0
3,3856,15,0
372,5554,5,0
1711,3383,38,1
1470,4791,17,1
611,6928,8,0
116,7450,19,0
1294,1256,5,1
447,3161,23,0
1392,7257,19,1
1277,6019,14,1
1341,5993,10,1
415,4545,31,1
1119,6536,13,1
1809,1392,22,1
892,9852,37,1
1048,9275,39,1
1652,8002,10,1
663,2167,31,1
1874,2079,43,1
1074,1836,35,1
1526,2018,13,1
718,800,30,0
1522,4146,34,1
1359,2173,36,1
1103,4761,35,1
1606,494,47,1
1051,3148,4,1
271,3552,4,0
562,622,47,1
804,9854,6,0
247,8841,28,0
1800,1568,30,1
1615,6330,27,1
387,8216,5,0
702,9124,44,1
559,6911,39,1
973,1521,35,1
1385,8087,39,1
1890,385,44,1
984,2845,15,0
1512,7208,19,1
352,4564,30,0
1725,1545,38,1
1952,5937,32,1
1280,1566,40,1
1246,7267,29,1
1908,9206,6,1
753,8579,26,0
781,4526,27,0
1025,6032,35,1
546,1278,28,0
1470,2651,5,1
79,4470,41,1
1260,9880,48,1
334,6422,16,0
889,4962,41,1
1373,9279,18,1
1122,5955,13,1
1106,1303,43,1
502,7449,25,0
1991,6486,10,1
1501,1219,29,1
1951,8488,10,1
1728,4075,6,1
765,8817,16,0
921,9702,25,0
550,1392,44,1
14,9486,4,0
392,3755,37,1
1371,4886,34,1
310,2317,19,0
386,6690,33,1
1233,1117,4,1
1381,5276,44,1
974,3690,34,1
1625,8339,12,1
1592,9119,31,1
1118,6276,16,1
1117,6747,2,1
340,4822,49,1
597,6115,2,0
1469,5222,36,1
757,7783,6,0
1046,2189,23,1
291,2156,39,1
1509,9110,47,1
1808,3780,44,1
306,4985,37,1
634,3214,46,1
1152,7483,16,1
625,1729,43,1
939,1643,44,1
1297,7612,19,1
848,5869,49,1
442,2004,24,0
503,1536,27,0
130,5131,7,0
1156,3417,30,1
597,4216,41,1
1959,9290,14,1
1506,9723,44,1
862,4652,15,0
1414,5663,12,1
593,6223,29,0
999,3161,23,0
325,8189,13,0
1093,8556,9,1
1684,3831,24,1
448,6427,39,1
1552,3417,30,1
819,2146,1,0
1641,3244,10,1
1189,3321,38,1
1512,5164,47,1
1737,9545,15,1
709,822,9,0
1450,7875,13,1
1721,7664,23,1
1858,8375,33,1
265,4935,9,0
1899,3919,3,1
612,3464,30,0
1366,6189,9,1
832,4418,25,0
1750,7036,47,1
1302,2880,24,1
674,7498,32,1
1463,2552,7,1
157,5388,36,1
1446,8620,25,1
251,525,20,0
878,9061,17,0
1633,4075,36,1
530,8899,26,0
327,6769,19,0
961,2224,37,1
895,1400,48,1
97,5115,3,0
513,8757,43,1
216,2064,28,0
1156,5667,22,1
1284,5379,47,1
125,2460,19,0
1106,2139,46,1
1307,1284,16,1
1707,4034,6,1
59,5894,37,1
1568,8272,31,1
161,877,49,1
284,3479,48,1
106,2518,34,1
1129,4177,31,1
1463,2539,11,1
228,7904,36,1
1724,5369,6,1
1606,5687,27,1
318,2089,7,0
1488,7968,49,1
802,9358,32,1
1623,1044,8,1
1906,8320,33,1
874,1997,47,1
472,5851,44,1
1080,5250,15,1
625,1797,27,0
13,5985,30,0
1464,1765,22,1
1042,9862,47,1
694,9051,29,0
973,9643,41,1
113,9560,48,1
229,1885,30,0
171,6048,2,0
295,2707,15,0
189,8690,47,1
426,2730,27,0
977,7760,7,0
1103,9961,27,1
658,338,21,0
919,3636,13,0
1206,3961,17,1
499,9438,11,0
1822,9849,10,1
762,8591,33,1
866,7999,14,0
826,7245,37,1
1732,5961,8,1
1859,348,33,1
71,4423,7,0
248,7201,34,1
146,2960,7,0
1642,823,7,1
1799,669,41,1
1320,8511,36,1
582,9686,7,0
470,2934,20,0
1530,8028,18,1
193,6771,45,1
1092,2222,43,1
494,4100,41,1
1841,3189,14,1
52,7265,40,1
882,7310,14,0
363,149,21,0
1821,614,49,1
917,4771,27,0
474,7849,46,1
1870,1265,26,1
521,514,27,0
1787,1204,24,1
1455,4958,5,1
1868,3456,42,1
1322,2516,38,1
1459,5711,28,1
1720,5565,42,1
691,8495,43,1
1222,7292,32,1
1152,5772,24,1
532,8360,6,0
1435,8807,10,1
1958,3663,46,1
840,6483,3,0
1089,9756,7,1
1718,9944,29,1
241,8998,34,1
1393,9917,7,1
536,6933,17,0
1408,4852,13,1
1455,8223,21,1
1991,3885,31,1
83,9637,9,0
982,8635,45,1
1855,8827,47,1
1721,8646,13,1
951,5123,17,0
1852,1082,8,1
611,1445,9,0
574,5791,9,0
286,6102,40,1
989,626,48,1
1558,6747,30,1
459,7352,7,0
1236,1030,17,1
126,2382,39,1
1437,2046,38,1
1523,3460,5,1
425,9885,17,0
554,8212,40,1
610,3025,1,0
1985,3725,16,1
1567,5569,17,1
1182,1323,30,1
112,7210,31,1
402,9257,35,1
1783,5092,45,1
122,8914,8,0
273,4887,48,1
1318,6918,30,1
398,4826,39,1
471,2472,21,0
985,3399,15,0
1231,9460,34,1
1134,6551,27,1
1464,8683,2,1
1302,3909,10,1
1987,2507,5,1
1592,4964,27,1
1911,5127,4,1
1939,4360,47,1
569,4928,13,0
1964,8872,17,1
1506,9112,21,1
1827,9539,23,1
1138,8415,33,1
1917,1974,15,1
897,8815,14,0
820,3223,9,0
853,4324,44,1
1501,5354,37,1
710,3298,30,0
1957,7182,29,1
321,1310,23,0
179,9318,34,1
897,5504,7,0
219,4217,9,0
789,5529,4,0
1973,8789,2,1
1552,9985,27,1
492,4858,33,1
1915,8282,32,1
61,9016,44,1
1078,475,45,1
1704,7513,46,1
538,4498,37,1
848,3959,27,0
988,1786,28,0
65,5112,3,0
1636,356,36,1
586,3700,49,1
1728,150,43,1
171,6690,8,0
1297,7537,44,1
1913,694,41,1
1723,4831,37,1
535,3973,49,1
1415,9364,45,1
1964,5848,38,1
693,5337,22,0
1351,1576,14,1
108,4970,15,0
1871,8132,46,1
1186,3120,4,1
814,6166,18,0
1005,8153,1,1
452,9956,12,0
1230,9687,41,1
590,8166,42,1
1040,8267,17,1
327,4880,19,0
608,4145,36,1
659,2333,48,1
2,8217,7,0
1034,6459,9,1
434,4297,8,0
125,9598,25,0
1105,9929,7,1
485,9432,42,1
652,715,8,0
1862,1666,24,1
1174,9268,17,1
800,9608,12,0
873,2439,46,1
1364,8209,31,1
129,7474,12,0
438,6807,2,0
751,478,12,0
501,3565,27,0
1082,6105,46,1
1222,2371,7,1
211,9338,13,0
1938,1107,36,1
902,6900,1,0
45,209,49,1
1121,2871,35,1
1303,3983,30,1
535,2700,31,1
1434,5618,17,1
461,3343,8,0
391,1105,3,0
1871,405,10,1
1068,5801,34,1
27,1058,22,0
794,9245,4,0
1121,5370,32,1
975,7695,29,0
548,3638,46,1
621,7120,11,0
567,1730,46,1
704,2703,13,0
1243,8358,4,1
185,9126,2,0
1093,305,34,1
1853,9824,43,1
1154,5791,22,1
1591,6241,5,1
1914,3245,9,1
1633,3220,20,1
848,6828,21,0
599,8999,17,0
806,6130,12,0
1655,278,28,1
1744,5267,18,1
1358,212,3,1
1949,9048,5,1
1178,9188,14,1
1571,8450,48,1
79,9077,26,0
579,1903,19,0
1879,2398,41,1
413,1642,17,0
546,7359,39,1
1633,2254,42,1
169,8866,4,0
681,1481,42,1
1687,6002,35,1
583,1322,24,0
515,1601,41,1
1338,9150,13,1
32,3674,33,1
287,3829,15,0
594,7840,15,0
1067,3291,31,1
1927,9888,43,1
617,7576,28,0
1025,1661,10,1
1597,2622,7,1
270,2491,33,1
1204,2775,7,1
1760,2283,5,1
518,8568,26,0
1127,8166,16,1
1034,2178,8,1
583,4442,22,0
1114,1220,34,1
226,5519,40,1
670,3470,28,0
1764,2008,46,1
917,3620,36,1
126,4407,47,1
956,4596,7,0
1233,4850,40,1
1121,597,43,1
74,7091,28,0
1651,3687,2,1
1215,2513,9,1
1706,3900,6,1
1843,8754,1,1
1984,6271,3,1
1740,3557,10,1
56,8564,37,1
720,7069,44,1
553,1250,23,0
32,7554,33,1
1551,5307,9,1
574,118,13,0
667,9908,28,0
284,3278,7,0
1745,5677,26,1
1856,4181,16,1
1518,6554,40,1
187,8703,26,0
498,9033,39,1
1466,2771,32,1
130,6487,36,1
639,6933,42,1
1316,2724,1,1
114,5599,49,1
1223,614,21,1
13,306,13,0
1295,1047,26,1
1625,1928,45,1
1239,6961,9,1
444,6194,37,1
1814,6445,23,1
1536,2267,1,1
447,8079,2,0
986,6026,43,1
993,6632,28,0
715,5756,36,1
74,6043,31,1
537,9948,41,1
101,8893,5,0
176,5539,37,1
427,9003,25,0
1141,1303,8,1
1190,7100,34,1
41,9683,39,1
429,6739,49,1
344,7789,32,1
1448,7613,11,1
366,6726,47,1
1144,7486,25,1
609,3231,3,0
657,7234,45,1
728,3830,32,1
229,2766,35,1
825,649,32,1
1154,4841,34,1
1376,1344,37,1
889,4112,5,0
1342,9137,45,1
984,6296,28,0
1673,4645,28,1
836,6305,8,0
1361,7290,27,1
1297,8335,16,1
117,758,18,0
818,7095,25,0
368,5876,48,1
1118,5393,1,1
168,1791,8,0
954,9657,21,0
1739,7835,34,1
1365,3230,24,1
661,7144,37,1
1938,4633,26,1
695,5647,47,1
925,1067,14,0
152,1504,29,0
586,8777,30,0
1901,3730,3,1
913,3068,7,0
274,7369,36,1
1578,1679,11,1
496,6092,32,1
1748,150,12,1
101,6552,15,0
557,5253,38,1
1106,9951,24,1
1553,6123,1,1
73,4400,18,0
1038,2887,46,1
1457,2255,7,1
157,7119,42,1
735,5460,41,1
132,4330,2,0
1362,9906,40,1
1019,7707,31,1
1428,8698,33,1
1400,4297,30,1
1912,9676,31,1
559,5512,34,1
107,4599,7,0
1644,5009,25,1
265,7269,16,0
1229,9921,22,1
1103,3362,36,1
155,9318,27,0
1807,3089,17,1
988,7754,4,0
997,2324,35,1
247,5476,41,1
531,3020,22,0
858,7801,47,1
1972,6641,35,1
538,5715,44,1
729,4415,15,0
1178,6200,40,1
154,2883,44,1
1710,9705,21,1
92,2908,13,0
1457,3431,47,1
338,2278,11,0
1504,897,49,1
1717,2946,27,1
1155,1029,31,1
450,4918,44,1
810,3191,32,1
787,2362,30,0
273,9625,18,0
1953,9566,16,1
588,7649,35,1
177,3580,9,0
1720,3442,39,1
831,6153,37,1
643,7674,10,0
1899,7959,12,1
1073,9509,8,1
567,9756,3,0
666,4274,19,0
1379,7247,11,1
1736,4870,8,1
1332,5933,26,1
868,8305,45,1
1909,7102,23,1
1654,2393,10,1
1799,2145,18,1
1070,1137,12,1
302,6342,39,1
868,9751,26,0
912,8548,11,0
408,6262,10,0
1213,4173,3,1
822,1383,7,0
1854,6832,4,1
1153,6045,40,1
561,3587,8,0
1561,2284,38,1
1290,8650,13,1
1142,3287,12,1
464,9517,35,1
144,5595,38,1
442,2397,43,1
1224,7197,36,1
1181,8569,47,1
487,3644,2,0
860,6931,15,0
1158,491,49,1
1936,1068,34,1
148,5251,39,1
1360,4464,26,1
1095,3407,48,1
1257,6225,5,1
1358,4470,48,1
811,4938,25,0
666,8377,34,1
90,3234,47,1
1358,1154,4,1
199,3829,34,1
1185,2769,27,1
538,375,42,1
1145,5817,29,1
301,9397,5,0
724,8122,18,0
1599,8100,4,1
963,228,1,0
1460,7177,20,1
68,4426,6,0
1789,3668,20,1
1946,7722,20,1
459,8180,46,1
1538,2502,27,1
398,1747,26,0
620,3656,32,1
1310,2293,10,1
1585,3204,18,1
1164,4455,41,1
730,2234,12,0
556,9134,10,0
1953,4003,24,1
781,3713,24,0
1614,8683,38,1
1752,2379,46,1
894,9192,25,0
610,1252,8,0
748,1394,14,0
282,8757,43,1
661,5389,31,1
924,3345,24,0
1840,6168,16,1
996,6816,20,0
1960,6754,38,1
1602,8779,47,1
746,3038,15,0
1481,2726,14,1
87,1049,12,0
1103,9341,34,1
1229,4175,8,1
791,9682,19,0
1361,9375,46,1
1278,1758,5,1
304,7032,27,0
1404,8153,41,1
130,7059,13,0
596,1917,32,1
1300,8482,31,1
1723,560,41,1
558,8071,46,1
